,store,date,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,week_number,month,week_of_month,prev_weekly_sales,prev_temperature,prev_fuel_price,prev_cpi,prev_unemployment,weekly_sales_diff,temperature_diff,fuel_price_diff,cpi_diff,unemployment_diff,prev_month,prev_week_number,prev_week_of_month,prev_holiday_flag,holiday_flag_diff
2375,17,2011-10-07,918006.9,0,54.4,3.592,129.6938,6.617,40,10,2,868191.05,61.4,3.623,129.6060667,6.745,49815.84999999998,-7.0,-0.03100000000000014,0.08773329999999646,-0.1280000000000001,9.0,39,5.0,0.0,0.0
2376,17,2011-10-14,884042.63,0,47.69,3.567,129.7706452,6.617,41,10,3,918006.9,54.4,3.592,129.6938,6.617,-33964.27000000002,-6.710000000000001,-0.02499999999999991,0.07684519999997974,0.0,10.0,40,2.0,0.0,0.0
2377,17,2011-10-21,877380.22,0,47.27,3.579,129.7821613,6.617,42,10,4,884042.63,47.69,3.567,129.7706452,6.617,-6662.410000000033,-0.4199999999999946,0.01200000000000001,0.011516100000022789,0.0,10.0,41,3.0,0.0,0.0
2378,17,2011-10-28,936508.43,0,41.89,3.567,129.7936774,6.617,43,10,5,877380.22,47.27,3.579,129.7821613,6.617,59128.21000000008,-5.380000000000003,-0.01200000000000001,0.011516099999994367,0.0,10.0,42,4.0,0.0,0.0
2379,17,2011-11-04,927657.63,0,37.52,3.538,129.8051935,6.617,44,11,1,936508.43,41.89,3.567,129.7936774,6.617,-8850.800000000047,-4.369999999999997,-0.02900000000000036,0.011516099999994367,0.0,10.0,43,5.0,0.0,0.0
2380,17,2011-11-11,914759.2,0,27.61,3.513,129.8167097,6.617,45,11,2,927657.63,37.52,3.538,129.8051935,6.617,-12898.430000000051,-9.910000000000004,-0.02499999999999991,0.01151619999998843,0.0,11.0,44,1.0,0.0,0.0
2381,17,2011-11-18,877724.31,0,32.93,3.489,129.8268333,6.617,46,11,3,914759.2,27.61,3.513,129.8167097,6.617,-37034.8899999999,5.32,-0.02400000000000002,0.010123600000014221,0.0,11.0,45,2.0,0.0,0.0
2382,17,2011-11-25,1225700.28,1,32.81,3.445,129.8364,6.617,47,11,4,877724.31,32.93,3.489,129.8268333,6.617,347975.97,-0.11999999999999744,-0.04400000000000004,0.009566699999993489,0.0,11.0,46,3.0,0.0,1.0
2383,17,2011-12-02,945267.68,0,26.47,3.389,129.8459667,6.617,48,12,1,1225700.28,32.81,3.445,129.8364,6.617,-280432.6,-6.340000000000003,-0.05600000000000005,0.009566699999993489,0.0,11.0,47,4.0,1.0,-1.0
2384,17,2011-12-09,976522.93,0,17.56,3.341,129.8555333,6.617,49,12,2,945267.68,26.47,3.389,129.8459667,6.617,31255.25,-8.91,-0.0479999999999996,0.009566599999999426,0.0,12.0,48,1.0,0.0,0.0
2385,17,2011-12-16,1067754.06,0,21.07,3.282,129.8980645,6.617,50,12,3,976522.93,17.56,3.341,129.8555333,6.617,91231.13,3.5100000000000016,-0.05900000000000016,0.042531200000013314,0.0,12.0,49,2.0,0.0,0.0
2386,17,2011-12-23,1289156.9,0,18.76,3.186,129.9845484,6.617,51,12,4,1067754.06,21.07,3.282,129.8980645,6.617,221402.83999999985,-2.3099999999999987,-0.09600000000000009,0.0864838999999904,0.0,12.0,50,3.0,0.0,0.0
2387,17,2011-12-30,777207.3,1,26.73,3.119,130.0710323,6.617,52,12,5,1289156.9,18.76,3.186,129.9845484,6.617,-511949.59999999986,7.969999999999999,-0.06699999999999973,0.08648390000001882,0.0,12.0,51,4.0,0.0,1.0
2388,17,2012-01-06,1198104.22,0,27.64,3.08,130.1575161,6.403,1,1,2,777207.3,26.73,3.119,130.0710323,6.617,420896.9199999999,0.9100000000000001,-0.039000000000000146,0.08648379999999634,-0.2140000000000004,12.0,52,5.0,1.0,-1.0
2389,17,2012-01-13,873576.96,0,20.28,3.056,130.244,6.403,2,1,3,1198104.22,27.64,3.08,130.1575161,6.403,-324527.26,-7.359999999999999,-0.02400000000000002,0.0864838999999904,0.0,1.0,1,2.0,0.0,0.0
2390,17,2012-01-20,809272.65,0,27.26,3.047,130.2792258,6.403,3,1,4,873576.96,20.28,3.056,130.244,6.403,-64304.30999999994,6.98,-0.008999999999999897,0.0352258000000063,0.0,1.0,2,3.0,0.0,0.0
2391,17,2012-01-27,769522.33,0,29.99,3.058,130.3144516,6.403,4,1,5,809272.65,27.26,3.047,130.2792258,6.403,-39750.320000000065,2.729999999999997,0.010999999999999677,0.0352258000000063,0.0,1.0,3,4.0,0.0,0.0
2392,17,2012-02-03,864852.85,0,26.26,3.077,130.3496774,6.403,5,2,1,769522.33,29.99,3.058,130.3144516,6.403,95330.52000000002,-3.729999999999997,0.019000000000000128,0.03522579999997788,0.0,1.0,4,5.0,0.0,0.0
2393,17,2012-02-10,880165.7,1,23.63,3.116,130.3849032,6.403,6,2,2,864852.85,26.26,3.077,130.3496774,6.403,15312.849999999977,-2.6300000000000026,0.039000000000000146,0.0352258000000063,0.0,2.0,5,1.0,0.0,1.0
2394,17,2012-02-17,927084.65,0,30.76,3.119,130.4546207,6.403,7,2,3,880165.7,23.63,3.116,130.3849032,6.403,46918.95000000007,7.130000000000003,0.0030000000000001137,0.06971749999999588,0.0,2.0,6,2.0,1.0,-1.0
2395,17,2012-02-24,843864.43,0,30.01,3.145,130.5502069,6.403,8,2,4,927084.65,30.76,3.119,130.4546207,6.403,-83220.21999999997,-0.75,0.0259999999999998,0.09558620000001383,0.0,2.0,7,3.0,0.0,0.0
2396,17,2012-03-02,856178.47,0,26.28,3.242,130.6457931,6.403,9,3,1,843864.43,30.01,3.145,130.5502069,6.403,12314.03999999992,-3.7300000000000004,0.09699999999999998,0.09558619999998541,0.0,2.0,8,4.0,0.0,0.0
2397,17,2012-03-09,860224.98,0,32.02,3.38,130.7413793,6.403,10,3,2,856178.47,26.28,3.242,130.6457931,6.403,4046.5100000000093,5.740000000000002,0.1379999999999999,0.09558620000001383,0.0,3.0,9,1.0,0.0,0.0
2398,17,2012-03-16,853136.46,0,43.69,3.529,130.8261935,6.403,11,3,3,860224.98,32.02,3.38,130.7413793,6.403,-7088.520000000019,11.669999999999995,0.14900000000000002,0.08481419999998252,0.0,3.0,10,2.0,0.0,0.0
2399,17,2012-03-23,851762.28,0,40.69,3.671,130.8966452,6.403,12,3,4,853136.46,43.69,3.529,130.8261935,6.403,-1374.1799999999348,-3.0,0.1419999999999999,0.07045170000000667,0.0,3.0,11,3.0,0.0,0.0
2400,17,2012-03-30,872469.03,0,45.29,3.734,130.9670968,6.403,13,3,5,851762.28,40.69,3.671,130.8966452,6.403,20706.75,4.600000000000001,0.06300000000000017,0.0704516000000126,0.0,3.0,12,4.0,0.0,0.0
2401,17,2012-04-06,986922.62,0,43.92,3.793,131.0375484,6.235,14,4,2,872469.03,45.29,3.734,130.9670968,6.403,114453.58999999997,-1.3699999999999974,0.05900000000000016,0.07045159999998418,-0.16799999999999926,3.0,13,5.0,0.0,0.0
2402,17,2012-04-13,877055.32,0,46.94,3.833,131.108,6.235,15,4,3,986922.62,43.92,3.793,131.0375484,6.235,-109867.30000000005,3.019999999999996,0.040000000000000036,0.0704516000000126,0.0,4.0,14,2.0,0.0,0.0
2403,17,2012-04-20,1119979.98,0,47.69,3.845,131.1173333,6.235,16,4,4,877055.32,46.94,3.833,131.108,6.235,242924.66000000003,0.75,0.01200000000000001,0.009333300000008649,0.0,4.0,15,3.0,0.0,0.0
2404,17,2012-04-27,925916.65,0,59.11,3.842,131.1266667,6.235,17,4,5,1119979.98,47.69,3.845,131.1173333,6.235,-194063.32999999996,11.420000000000002,-0.0030000000000001137,0.00933339999997429,0.0,4.0,16,4.0,0.0,0.0
2405,17,2012-05-04,930121.14,0,48.86,3.831,131.136,6.235,18,5,1,925916.65,59.11,3.842,131.1266667,6.235,4204.489999999991,-10.25,-0.01100000000000012,0.009333300000008649,0.0,4.0,17,5.0,0.0,0.0
2406,17,2012-05-11,944100.3,0,49.96,3.809,131.1453333,6.235,19,5,2,930121.14,48.86,3.831,131.136,6.235,13979.160000000033,1.1000000000000014,-0.021999999999999797,0.009333300000008649,0.0,5.0,18,1.0,0.0,0.0
2407,17,2012-05-18,968816.33,0,59.67,3.808,131.0983226,6.235,20,5,3,944100.3,49.96,3.809,131.1453333,6.235,24716.02999999991,9.71,-0.001000000000000334,-0.047010700000015504,0.0,5.0,19,2.0,0.0,0.0
2408,17,2012-05-25,984881.59,0,55.69,3.801,131.0287742,6.235,21,5,4,968816.33,59.67,3.808,131.0983226,6.235,16065.26000000001,-3.980000000000004,-0.006999999999999673,-0.06954840000000218,0.0,5.0,20,3.0,0.0,0.0
2409,17,2012-06-01,938914.28,0,54.13,3.788,130.9592258,6.235,22,6,1,984881.59,55.69,3.801,131.0287742,6.235,-45967.30999999994,-1.5599999999999952,-0.013000000000000345,-0.06954839999997375,0.0,5.0,21,4.0,0.0,0.0
2410,17,2012-06-08,987990.24,0,60.51,3.776,130.8896774,6.235,23,6,2,938914.28,54.13,3.788,130.9592258,6.235,49075.95999999996,6.3799999999999955,-0.01200000000000001,-0.06954840000000218,0.0,6.0,22,1.0,0.0,0.0
2411,17,2012-06-15,964169.67,0,56.67,3.756,130.8295333,6.235,24,6,3,987990.24,60.51,3.776,130.8896774,6.235,-23820.56999999995,-3.8399999999999963,-0.020000000000000018,-0.060144100000002254,0.0,6.0,23,2.0,0.0,0.0
2412,17,2012-06-22,981210.57,0,62.9,3.737,130.7929,6.235,25,6,4,964169.67,56.67,3.756,130.8295333,6.235,17040.899999999907,6.229999999999997,-0.018999999999999684,-0.03663330000000542,0.0,6.0,24,3.0,0.0,0.0
2413,17,2012-06-29,982322.24,0,71.14,3.681,130.7562667,6.235,26,6,5,981210.57,62.9,3.737,130.7929,6.235,1111.670000000042,8.240000000000002,-0.05600000000000005,-0.03663330000000542,0.0,6.0,25,4.0,0.0,0.0
2414,17,2012-07-06,1046782.52,0,68.91,3.63,130.7196333,5.936,27,7,2,982322.24,71.14,3.681,130.7562667,6.235,64460.28000000003,-2.230000000000004,-0.051000000000000156,-0.03663339999999948,-0.2990000000000004,6.0,26,5.0,0.0,0.0
2415,17,2012-07-13,960746.04,0,72.94,3.595,130.683,5.936,28,7,3,1046782.52,68.91,3.63,130.7196333,5.936,-86036.47999999998,4.030000000000001,-0.0349999999999997,-0.03663330000000542,0.0,7.0,27,2.0,0.0,0.0
2416,17,2012-07-20,944698.7,0,70.59,3.556,130.7012903,5.936,29,7,4,960746.04,72.94,3.595,130.683,5.936,-16047.340000000084,-2.3499999999999943,-0.039000000000000146,0.018290300000018078,0.0,7.0,28,3.0,0.0,0.0
2417,17,2012-07-27,907493.24,0,74.2,3.537,130.7195806,5.936,30,7,5,944698.7,70.59,3.556,130.7012903,5.936,-37205.45999999996,3.6099999999999994,-0.019000000000000128,0.018290299999989656,0.0,7.0,29,4.0,0.0,0.0
2418,17,2012-08-03,877813.33,0,72.94,3.512,130.737871,5.936,31,8,1,907493.24,74.2,3.537,130.7195806,5.936,-29679.910000000033,-1.2600000000000051,-0.02499999999999991,0.01829040000001214,0.0,7.0,30,5.0,0.0,0.0
2419,17,2012-08-10,849074.04,0,73.29,3.509,130.7561613,5.936,32,8,2,877813.33,72.94,3.512,130.737871,5.936,-28739.28999999992,0.3500000000000085,-0.0030000000000001137,0.018290299999989656,0.0,8.0,31,1.0,0.0,0.0
2420,17,2012-08-17,844928.17,0,70.98,3.545,130.7909677,5.936,33,8,3,849074.04,73.29,3.509,130.7561613,5.936,-4145.869999999995,-2.3100000000000023,0.03600000000000003,0.0348064000000079,0.0,8.0,32,2.0,0.0,0.0
2421,17,2012-08-24,924299.78,0,68.89,3.582,130.8381613,5.936,34,8,4,844928.17,70.98,3.545,130.7909677,5.936,79371.60999999999,-2.0900000000000034,0.03699999999999992,0.047193599999985736,0.0,8.0,33,3.0,0.0,0.0
2422,17,2012-08-31,865924.2,0,68.07,3.624,130.8853548,5.936,35,8,5,924299.78,68.89,3.582,130.8381613,5.936,-58375.580000000075,-0.8200000000000074,0.04200000000000026,0.04719349999999167,0.0,8.0,34,4.0,0.0,0.0
2423,17,2012-09-07,1255633.29,1,61.99,3.689,130.9325484,5.936,36,9,2,865924.2,68.07,3.624,130.8853548,5.936,389709.0900000001,-6.079999999999991,0.06499999999999995,0.04719360000001416,0.0,8.0,35,5.0,0.0,1.0
2424,17,2012-09-14,1071040.22,0,59.64,3.749,130.9776667,5.936,37,9,3,1255633.29,61.99,3.689,130.9325484,5.936,-184593.07000000007,-2.3500000000000014,0.06000000000000005,0.0451182999999844,0.0,9.0,36,2.0,1.0,-1.0
2425,17,2012-09-21,938303.28,0,58.43,3.821,131.0103333,5.936,38,9,4,1071040.22,59.64,3.749,130.9776667,5.936,-132736.93999999994,-1.2100000000000009,0.07200000000000006,0.0326666000000273,0.0,9.0,37,3.0,0.0,0.0
2426,17,2012-09-28,972716.24,0,57.77,3.821,131.043,5.936,39,9,5,938303.28,58.43,3.821,131.0103333,5.936,34412.95999999996,-0.6599999999999966,0.0,0.03266669999999294,0.0,9.0,38,4.0,0.0,0.0
2427,17,2012-10-05,952609.17,0,52.81,3.815,131.0756667,5.527,40,10,1,972716.24,57.77,3.821,131.043,5.936,-20107.06999999995,-4.960000000000001,-0.006000000000000227,0.03266669999999294,-0.4089999999999998,9.0,39,5.0,0.0,0.0
2428,17,2012-10-12,919878.34,0,44.82,3.797,131.1083333,5.527,41,10,2,952609.17,52.81,3.815,131.0756667,5.527,-32730.830000000075,-7.990000000000002,-0.017999999999999794,0.03266659999999888,0.0,10.0,40,1.0,0.0,0.0
2429,17,2012-10-19,957356.84,0,48.16,3.781,131.1499677,5.527,42,10,3,919878.34,44.82,3.797,131.1083333,5.527,37478.5,3.3399999999999963,-0.016000000000000014,0.04163439999999241,0.0,10.0,41,2.0,0.0,0.0
2430,17,2012-10-26,943465.29,0,39.94,3.755,131.1930968,5.527,43,10,4,957356.84,48.16,3.781,131.1499677,5.527,-13891.54999999993,-8.219999999999999,-0.026000000000000245,0.043129100000015796,0.0,10.0,42,3.0,0.0,0.0
2431,18,2010-02-05,1205307.5,0,21.33,2.788,131.5279032,9.202,5,2,1,1205307.5,21.33,2.788,131.5279032,9.202,0.0,0.0,0.0,0.0,0.0,2.0,5,1.0,0.0,0.0
2432,18,2010-02-12,1187880.7,1,26.41,2.771,131.5866129,9.202,6,2,2,1205307.5,21.33,2.788,131.5279032,9.202,-17426.800000000047,5.080000000000002,-0.016999999999999904,0.058709700000008525,0.0,2.0,5,1.0,0.0,1.0
2433,18,2010-02-19,1150663.42,0,30.91,2.747,131.637,9.202,7,2,3,1187880.7,26.41,2.771,131.5866129,9.202,-37217.28000000003,4.5,-0.02400000000000002,0.05038709999999469,0.0,2.0,6,2.0,1.0,-1.0
2434,18,2010-02-26,1068157.45,0,35.42,2.753,131.686,9.202,8,2,4,1150663.42,30.91,2.747,131.637,9.202,-82505.96999999997,4.510000000000002,0.006000000000000227,0.049000000000006594,0.0,2.0,7,3.0,0.0,0.0
2435,18,2010-03-05,1179738.5,0,37.17,2.766,131.735,9.202,9,3,1,1068157.45,35.42,2.753,131.686,9.202,111581.05000000005,1.75,0.0129999999999999,0.049000000000006594,0.0,2.0,8,4.0,0.0,0.0
2436,18,2010-03-12,1138800.32,0,42.39,2.805,131.784,9.202,10,3,2,1179738.5,37.17,2.766,131.735,9.202,-40938.179999999935,5.219999999999999,0.039000000000000146,0.04899999999997817,0.0,3.0,9,1.0,0.0,0.0
2437,18,2010-03-19,1087507.47,0,45.42,2.834,131.8242903,9.202,11,3,3,1138800.32,42.39,2.805,131.784,9.202,-51292.85000000009,3.030000000000001,0.028999999999999915,0.04029030000000944,0.0,3.0,10,2.0,0.0,0.0
2438,18,2010-03-26,1092704.09,0,47.55,2.831,131.863129,9.202,12,3,4,1087507.47,45.42,2.834,131.8242903,9.202,5196.620000000112,2.1299999999999955,-0.0030000000000001137,0.03883869999998524,0.0,3.0,11,3.0,0.0,0.0
2439,18,2010-04-02,1254107.84,0,45.63,2.826,131.9019677,9.269,13,4,1,1092704.09,47.55,2.831,131.863129,9.202,161403.75,-1.9199999999999946,-0.004999999999999893,0.03883870000001366,0.06700000000000017,3.0,12,4.0,0.0,0.0
2440,18,2010-04-09,1174447.55,0,59.91,2.849,131.9408065,9.269,14,4,2,1254107.84,45.63,2.826,131.9019677,9.269,-79660.29000000004,14.279999999999994,0.02300000000000013,0.03883880000000772,0.0,4.0,13,1.0,0.0,0.0
2441,18,2010-04-16,1135577.62,0,50.26,2.885,131.9809,9.269,15,4,3,1174447.55,59.91,2.849,131.9408065,9.269,-38869.929999999935,-9.649999999999999,0.03599999999999959,0.04009349999998335,0.0,4.0,14,2.0,0.0,0.0
2442,18,2010-04-23,1132433.55,0,50.3,2.895,132.0226667,9.269,16,4,4,1135577.62,50.26,2.885,131.9809,9.269,-3144.070000000065,0.03999999999999915,0.010000000000000231,0.041766700000010815,0.0,4.0,15,3.0,0.0,0.0
2443,18,2010-04-30,1060446.16,0,51.12,2.935,132.0644333,9.269,17,4,5,1132433.55,50.3,2.895,132.0226667,9.269,-71987.39000000013,0.8200000000000003,0.040000000000000036,0.04176659999998833,0.0,4.0,16,4.0,0.0,0.0
2444,18,2010-05-07,1222255.47,0,65.64,2.981,132.1062,9.269,18,5,2,1060446.16,51.12,2.935,132.0644333,9.269,161809.31000000006,14.520000000000003,0.04599999999999982,0.041766700000010815,0.0,4.0,17,5.0,0.0,0.0
2445,18,2010-05-14,1092616.49,0,49.9,2.983,132.152129,9.269,19,5,3,1222255.47,65.64,2.981,132.1062,9.269,-129638.97999999998,-15.740000000000002,0.002000000000000224,0.045929000000001,0.0,5.0,18,2.0,0.0,0.0
2446,18,2010-05-21,1101621.36,0,60.27,2.961,132.2230323,9.269,20,5,4,1092616.49,49.9,2.983,132.152129,9.269,9004.870000000112,10.370000000000005,-0.02200000000000024,0.07090329999999767,0.0,5.0,19,3.0,0.0,0.0
2447,18,2010-05-28,1256282.79,0,69.12,2.906,132.2939355,9.269,21,5,5,1101621.36,60.27,2.961,132.2230323,9.269,154661.42999999993,8.850000000000001,-0.054999999999999716,0.07090320000000361,0.0,5.0,20,4.0,0.0,0.0
2448,18,2010-06-04,1271311.76,0,70.28,2.857,132.3648387,9.269,22,6,1,1256282.79,69.12,2.906,132.2939355,9.269,15028.969999999972,1.1599999999999966,-0.04899999999999993,0.07090320000000361,0.0,5.0,21,5.0,0.0,0.0
2449,18,2010-06-11,1173521.82,0,64.08,2.83,132.4357419,9.269,23,6,2,1271311.76,70.28,2.857,132.3648387,9.269,-97789.93999999994,-6.200000000000003,-0.027000000000000135,0.07090320000000361,0.0,6.0,22,1.0,0.0,0.0
2450,18,2010-06-18,1183225.92,0,65.96,2.805,132.4733333,9.269,24,6,3,1173521.82,64.08,2.83,132.4357419,9.269,9704.09999999986,1.8799999999999955,-0.02499999999999991,0.03759139999999661,0.0,6.0,23,2.0,0.0,0.0
2451,18,2010-06-25,1220983.17,0,74.04,2.81,132.4976,9.269,25,6,4,1183225.92,65.96,2.805,132.4733333,9.269,37757.25,8.080000000000013,0.004999999999999893,0.02426669999999831,0.0,6.0,24,3.0,0.0,0.0
2452,18,2010-07-02,1257928.35,0,71.22,2.815,132.5218667,9.342,26,7,1,1220983.17,74.04,2.81,132.4976,9.269,36945.18000000017,-2.8200000000000074,0.004999999999999893,0.02426669999999831,0.0730000000000004,6.0,25,4.0,0.0,0.0
2453,18,2010-07-09,1171391.41,0,79.75,2.806,132.5461333,9.342,27,7,2,1257928.35,71.22,2.815,132.5218667,9.342,-86536.94000000018,8.530000000000001,-0.008999999999999897,0.024266600000004246,0.0,7.0,26,1.0,0.0,0.0
2454,18,2010-07-16,1115514.61,0,76.9,2.796,132.5667742,9.342,28,7,3,1171391.41,79.75,2.806,132.5461333,9.342,-55876.799999999814,-2.8499999999999943,-0.010000000000000231,0.020640899999989415,0.0,7.0,27,2.0,0.0,0.0
2455,18,2010-07-23,1032908.23,0,75.71,2.784,132.5825806,9.342,29,7,4,1115514.61,76.9,2.796,132.5667742,9.342,-82606.38000000012,-1.190000000000012,-0.01200000000000001,0.01580640000000244,0.0,7.0,28,3.0,0.0,0.0
2456,18,2010-07-30,1078557.62,0,75.79,2.792,132.5983871,9.342,30,7,5,1032908.23,75.71,2.784,132.5825806,9.342,45649.39000000013,0.0800000000000125,0.008000000000000007,0.015806499999996504,0.0,7.0,29,4.0,0.0,0.0
2457,18,2010-08-06,1166117.85,0,73.67,2.792,132.6141935,9.342,31,8,2,1078557.62,75.79,2.792,132.5983871,9.342,87560.22999999998,-2.1200000000000045,0.0,0.01580640000000244,0.0,7.0,30,5.0,0.0,0.0
2458,18,2010-08-13,1084722.78,0,74.19,2.81,132.63,9.342,32,8,3,1166117.85,73.67,2.792,132.6141935,9.342,-81395.07000000007,0.519999999999996,0.018000000000000238,0.015806499999996504,0.0,8.0,31,2.0,0.0,0.0
2459,18,2010-08-20,1141860.67,0,71.76,2.796,132.6616129,9.342,33,8,4,1084722.78,74.19,2.81,132.63,9.342,57137.8899999999,-2.4299999999999926,-0.014000000000000234,0.031612899999998945,0.0,8.0,32,3.0,0.0,0.0
2460,18,2010-08-27,1214302.76,0,67.05,2.77,132.6932258,9.342,34,8,5,1141860.67,71.76,2.796,132.6616129,9.342,72442.09000000008,-4.710000000000008,-0.0259999999999998,0.031612899999998945,0.0,8.0,33,4.0,0.0,0.0
2461,18,2010-09-03,1187359.77,0,75.42,2.735,132.7248387,9.342,35,9,1,1214302.76,67.05,2.77,132.6932258,9.342,-26942.98999999999,8.370000000000005,-0.03500000000000014,0.031612899999998945,0.0,8.0,34,5.0,0.0,0.0
2462,18,2010-09-10,1011201.12,1,67.09,2.717,132.7564516,9.342,36,9,2,1187359.77,75.42,2.735,132.7248387,9.342,-176158.65000000002,-8.329999999999998,-0.017999999999999794,0.031612899999998945,0.0,9.0,35,1.0,0.0,1.0
2463,18,2010-09-17,997998.21,0,60.94,2.716,132.7670667,9.342,37,9,3,1011201.12,67.09,2.717,132.7564516,9.342,-13202.910000000033,-6.150000000000006,-0.0009999999999998899,0.010615099999995437,0.0,9.0,36,2.0,1.0,-1.0
2464,18,2010-09-24,950862.92,0,64.82,2.718,132.7619333,9.342,38,9,4,997998.21,60.94,2.716,132.7670667,9.342,-47135.28999999992,3.8799999999999955,0.0019999999999997797,-0.005133399999976973,0.0,9.0,37,3.0,0.0,0.0
2465,18,2010-10-01,948977.5,0,67.76,2.717,132.7568,9.331,39,10,1,950862.92,64.82,2.718,132.7619333,9.342,-1885.420000000042,2.940000000000012,-0.0009999999999998899,-0.005133300000011332,-0.011000000000001009,9.0,38,4.0,0.0,0.0
2466,18,2010-10-08,1107432.71,0,54.73,2.776,132.7516667,9.331,40,10,2,948977.5,67.76,2.717,132.7568,9.331,158455.20999999996,-13.030000000000008,0.05899999999999972,-0.005133300000011332,0.0,10.0,39,1.0,0.0,0.0
2467,18,2010-10-15,1029618.1,0,52.02,2.878,132.7633548,9.331,41,10,3,1107432.71,54.73,2.776,132.7516667,9.331,-77814.60999999999,-2.7099999999999937,0.10200000000000031,0.011688100000014856,0.0,10.0,40,2.0,0.0,0.0
2468,18,2010-10-22,1052120.43,0,47.12,2.919,132.8170968,9.331,42,10,4,1029618.1,52.02,2.878,132.7633548,9.331,22502.329999999958,-4.900000000000006,0.040999999999999925,0.053741999999999734,0.0,10.0,41,3.0,0.0,0.0
2469,18,2010-10-29,1038576.54,0,55.85,2.938,132.8708387,9.331,43,10,5,1052120.43,47.12,2.919,132.8170968,9.331,-13543.889999999898,8.730000000000004,0.019000000000000128,0.05374190000000567,0.0,10.0,42,4.0,0.0,0.0
2470,18,2010-11-05,1089530.94,0,42.05,2.938,132.9245806,9.331,44,11,1,1038576.54,55.85,2.938,132.8708387,9.331,50954.39999999991,-13.800000000000004,0.0,0.05374190000000567,0.0,10.0,43,5.0,0.0,0.0
2471,18,2010-11-12,1081322.12,0,43.17,2.961,132.9783226,9.331,45,11,2,1089530.94,42.05,2.938,132.9245806,9.331,-8208.819999999832,1.1200000000000045,0.022999999999999687,0.053741999999999734,0.0,11.0,44,1.0,0.0,0.0
2472,18,2010-11-19,1045722.37,0,45.26,3.03,132.9172,9.331,46,11,3,1081322.12,43.17,2.961,132.9783226,9.331,-35599.75000000012,2.0899999999999963,0.06899999999999995,-0.06112260000000447,0.0,11.0,45,2.0,0.0,0.0
2473,18,2010-11-26,1653759.36,1,40.81,3.07,132.8369333,9.331,47,11,4,1045722.37,45.26,3.03,132.9172,9.331,608036.9900000001,-4.449999999999996,0.040000000000000036,-0.0802667000000099,0.0,11.0,46,3.0,0.0,1.0
2474,18,2010-12-03,1211026.13,0,37.09,3.065,132.7566667,9.331,48,12,1,1653759.36,40.81,3.07,132.8369333,9.331,-442733.2300000002,-3.719999999999999,-0.004999999999999893,-0.08026659999998742,0.0,11.0,47,4.0,1.0,-1.0
2475,18,2010-12-10,1416168.98,0,25.64,3.132,132.6764,9.331,49,12,2,1211026.13,37.09,3.065,132.7566667,9.331,205142.8500000001,-11.450000000000003,0.06700000000000017,-0.0802667000000099,0.0,12.0,48,1.0,0.0,0.0
2476,18,2010-12-17,1588430.71,0,27.4,3.139,132.6804516,9.331,50,12,3,1416168.98,25.64,3.132,132.6764,9.331,172261.72999999998,1.759999999999998,0.006999999999999673,0.004051599999996824,0.0,12.0,49,2.0,0.0,0.0
2477,18,2010-12-24,2027507.15,0,28.16,3.15,132.7477419,9.331,51,12,4,1588430.71,27.4,3.139,132.6804516,9.331,439076.43999999994,0.7600000000000016,0.01100000000000012,0.06729029999999625,0.0,12.0,50,3.0,0.0,0.0
2478,18,2010-12-31,887907.01,1,26.1,3.177,132.8150323,9.331,52,12,5,2027507.15,28.16,3.15,132.7477419,9.331,-1139600.14,-2.0599999999999987,0.027000000000000135,0.06729040000001874,0.0,12.0,51,4.0,0.0,1.0
2479,18,2011-01-07,933960.3,0,30.1,3.193,132.8823226,9.131,1,1,2,887907.01,26.1,3.177,132.8150323,9.331,46053.29000000004,4.0,0.016000000000000014,0.06729029999999625,-0.1999999999999993,12.0,52,5.0,1.0,-1.0
2480,18,2011-01-14,777175.28,0,22.69,3.215,132.9510645,9.131,2,1,3,933960.3,30.1,3.193,132.8823226,9.131,-156785.02000000002,-7.41,0.021999999999999797,0.06874189999999203,0.0,1.0,1,2.0,0.0,0.0
2481,18,2011-01-21,891148.55,0,22.55,3.232,133.0285161,9.131,3,1,4,777175.28,22.69,3.215,132.9510645,9.131,113973.27000000002,-0.14000000000000057,0.017000000000000348,0.07745159999998918,0.0,1.0,2,3.0,0.0,0.0
2482,18,2011-01-28,849540.85,0,14.84,3.243,133.1059677,9.131,4,1,5,891148.55,22.55,3.232,133.0285161,9.131,-41607.70000000007,-7.710000000000001,0.010999999999999677,0.0774516000000176,0.0,1.0,3,4.0,0.0,0.0
2483,18,2011-02-04,1055841.24,0,20.79,3.24,133.1834194,9.131,5,2,1,849540.85,14.84,3.243,133.1059677,9.131,206300.39,5.949999999999999,-0.0029999999999996696,0.07745169999998325,0.0,1.0,4,5.0,0.0,0.0
2484,18,2011-02-11,1122053.58,1,24.3,3.255,133.260871,9.131,6,2,2,1055841.24,20.79,3.24,133.1834194,9.131,66212.34000000008,3.5100000000000016,0.01499999999999968,0.0774516000000176,0.0,2.0,5,1.0,0.0,1.0
2485,18,2011-02-18,1095058.57,0,31.59,3.263,133.3701429,9.131,7,2,3,1122053.58,24.3,3.255,133.260871,9.131,-26995.01000000001,7.289999999999999,0.008000000000000007,0.10927189999998177,0.0,2.0,6,2.0,1.0,-1.0
